,ch1,timestamp
14015,-7280.456085208247,1608571665.384411
14016,-8837.933314173266,1608571665.384411
14017,-9743.833043436705,1608571665.38546
14018,-9991.935119709842,1608571665.386404
14019,-9545.356568508121,1608571665.386404
14020,-8444.094193558796,1608571665.387401
14021,-6759.205594480824,1608571665.387401
14022,-4599.713548970402,1608571665.388398
14023,-2119.68070976564,1608571665.388398
14024,512.6993306626945,1608571665.389415
14025,3094.8957083783125,1608571665.389415
14026,5470.2700390560985,1608571665.390394
14027,7464.287851447942,1608571665.390394
14028,8929.022754851441,1608571665.390394
14029,9796.046340947814,1608571665.391443
14030,9980.64698960277,1608571665.391443
14031,9460.648413956236,1608571665.392406
14032,8302.538558019589,1608571665.392406
14033,6559.332910066575,1608571665.393414
14034,4378.39595229116,1608571665.393414
14035,1897.5957023583358,1608571665.394382
14036,-740.261968677294,1608571665.394382
14037,-3315.9009726863146,1608571665.394382
14038,-5669.396971415959,1608571665.395379
14039,-7605.813772614799,1608571665.395379
14040,-9038.199924152512,1608571665.407347
14041,-9862.626350461462,1608571665.407347
14042,-9976.888733691208,1608571665.408345
14043,-9389.456753064185,1608571665.40935
14044,-8157.690692234985,1608571665.40935
14045,-6381.5565499759305,1608571665.410339
14046,-4151.991104716561,1608571665.410339
14047,-1628.571211639212,1608571665.411337
14048,1011.6551713262062,1608571665.411337
14049,3563.32459734519,1608571665.412335
14050,5867.281655873043,1608571665.413332
14051,7778.476416376733,1608571665.414333
14052,9143.995329488416,1608571665.416338
14053,9876.551402445606,1608571665.417322
14054,9936.074225119684,1608571665.418324
14055,9288.723218708621,1608571665.419318
14056,8016.293346919766,1608571665.419318
14057,6183.125735583262,1608571665.420326
14058,3910.199914235081,1608571665.421311
14059,1373.4386790238877,1608571665.422359
14060,-1254.1939907221238,1608571665.424303
14061,-3806.0326722018203,1608571665.424303
14062,-6076.421636760908,1608571665.425312
14063,-7933.478759854568,1608571665.426298
14064,-9244.284488446361,1608571665.427295
14065,-9922.324563678283,1608571665.427295
14066,-9900.500601121286,1608571665.428323
14067,-9208.167978864243,1608571665.428323
14068,-7864.546892893249,1608571665.428323
14069,-5974.556987660456,1608571665.429322
14070,-3678.552794418476,1608571665.430292
14071,-1126.3381304108527,1608571665.430292
14072,1499.038341365524,1608571665.430292
14073,4042.1898414108978,1608571665.431295
14074,6288.989191177894,1608571665.431295
14075,8099.869111567526,1608571665.431295
14076,9348.222779050986,1608571665.432289
14077,9951.129277709488,1608571665.432289
14078,9866.192748804224,1608571665.432289
14079,9099.337136989394,1608571665.43328
14080,7709.952982439539,1608571665.444285
14081,5770.70689249914,1608571665.445246
14082,3441.0471584893726,1608571665.44631
14083,882.7145299107477,1608571665.44631
14084,-1746.1952323866856,1608571665.447251
14085,-4265.418146353929,1608571665.44824
14086,-6469.910534863351,1608571665.44824
14087,-8231.86367989838,1608571665.450271
14088,-9437.23109196963,1608571665.451284
14089,-9980.209756085667,1608571665.452229
14090,-9840.288845307432,1608571665.453226
14091,-9003.086607381047,1608571665.453226
14092,-7528.0514987836195,1608571665.454225
14093,-5572.535909982803,1608571665.455223
14094,-3206.1328027036825,1608571665.457217
14095,-620.9738237215759,1608571665.457217
14096,1992.4868713870192,1608571665.458214
14097,4485.627053809264,1608571665.459213
14098,6661.462614816605,1608571665.459213
14099,8361.404195261395,1608571665.460211
14100,9512.65452569911,1608571665.461204
14101,9979.010492385352,1608571665.461204
14102,9764.158867503658,1608571665.461204
14103,8879.698276424275,1608571665.462201
14104,7382.738916400847,1608571665.462201
14105,5366.438392858119,1608571665.462201
14106,2971.6855200300924,1608571665.463236
14107,388.26208705933243,1608571665.463236
14108,-2238.668321067852,1608571665.464196
14109,-4703.364023894904,1608571665.464196
14110,-6855.5297371083025,1608571665.465204
14111,-8509.971699036905,1608571665.465204
14112,-9575.264734722714,1608571665.466197
14113,-9977.39728951634,1608571665.466197
14114,-9705.871287411153,1608571665.467187
14115,-8761.380397989125,1608571665.467584
14116,-7209.72110952454,1608571665.467584
14117,-5152.06877852143,1608571665.468185
14118,-2735.181136595558,1608571665.468185
14119,-133.65834358137167,1608571665.469216
14120,2489.4223614769016,1608571665.493153
14121,4928.705674108073,1608571665.494115
14122,7009.658317376923,1608571665.494115
14123,8623.886694035951,1608571665.495112
14124,9651.785960926969,1608571665.495112
14125,10004.001523090943,1608571665.496127
14126,9670.583694086921,1608571665.497114
14127,8646.100344242805,1608571665.497114
14128,7042.110216912447,1608571665.498131
14129,4925.187984268795,1608571665.499107
14130,2477.8045813148274,1608571665.500126
14131,-106.37456917697793,1608571665.50116
14132,-2733.664595298646,1608571665.502095
14133,-5157.683889839524,1608571665.502095
14134,-7214.338246870264,1608571665.502095
14135,-8771.66079082884,1608571665.503092
14136,-9726.024557091461,1608571665.503092
14137,-10002.845221515272,1608571665.504101
14138,-9580.23668897913,1608571665.505104
14139,-8506.295342430945,1608571665.506084
14140,-6840.92179812404,1608571665.507084
14141,-4718.328503394494,1608571665.508115
14142,-2267.5490451991404,1608571665.509112
14143,370.9417493758671,1608571665.510072
14144,2977.164125960056,1608571665.510072
14145,5366.134386737905,1608571665.510072
14146,7384.801329226332,1608571665.51107
14147,8895.672585251996,1608571665.51107
14148,9788.896924265118,1608571665.512067
14149,10003.279607303537,1608571665.512067
14150,9521.967199822348,1608571665.513065
14151,8395.297030290703,1608571665.513065
14152,6655.421679619104,1608571665.513065
14153,4481.448783868375,1608571665.51407
14154,2002.056935784985,1608571665.51407
14155,-632.5461771361804,1608571665.515059
14156,-3238.30030616456,1608571665.515059
14157,-5593.8995922391705,1608571665.516056
14158,-7540.786817963343,1608571665.516056
14159,-9005.180101162694,1608571665.517056
14160,-9834.591156101003,1608571665.525059
14161,-9964.88315378509,1608571665.526031
14162,-9420.097350025806,1608571665.526031
14163,-8223.570268235471,1608571665.527032
14164,-6457.225670067011,1608571665.527032
14165,-4250.947660830825,1608571665.528025
14166,-1746.7595367749464,1608571665.528025
14167,872.0805064159108,1608571665.528025
14168,3436.5296481897376,1608571665.529066
14169,5784.418576413544,1608571665.529066
14170,7711.509447527223,1608571665.530021
14171,9096.892392292644,1608571665.530021
14172,9875.5841871647,1608571665.532021
14173,9944.495358265409,1608571665.533045
14174,9322.337562576968,1608571665.533045
14175,8075.859653280328,1608571665.534011
14176,6273.523668267394,1608571665.534011
14177,4037.138353256715,1608571665.534011
14178,1501.6161320793058,1608571665.535007
14179,-1119.3591055560657,1608571665.536004
14180,-3683.665535955815,1608571665.536004
14181,-5979.5052251587695,1608571665.537003
14182,-7857.13708570681,1608571665.538032
14183,-9201.2513046521,1608571665.538032
14184,-9906.857362827954,1608571665.538997
14185,-9926.421725242428,1608571665.538997
14186,-9247.984470051326,1608571665.540034
14187,-7950.726840815161,1608571665.540034
14188,-6071.199078300634,1608571665.541005
14189,-3800.4349362825747,1608571665.541005
14190,-1247.6457726965436,1608571665.541005
14191,1384.6948883966434,1608571665.541988
14192,3914.761665017378,1608571665.541988
14193,6182.2778296248725,1608571665.541988
14194,8010.823730031119,1608571665.541988
14195,9294.227096352897,1608571665.543012
14196,9946.99641369244,1608571665.543012
14197,9889.896616891005,1608571665.543012
14198,9159.909546292367,1608571665.544007
14199,7785.130967251033,1608571665.544007
14200,5879.038582488612,1608571665.574934
14201,3555.5680468346754,1608571665.575899
14202,989.359157882633,1608571665.575899
14203,-1633.6128869467918,1608571665.576894
14204,-4137.4700324932965,1608571665.577891
14205,-6376.839591689365,1608571665.577891
14206,-8179.091819957643,1608571665.577891
14207,-9379.987329585249,1608571665.57889
14208,-9958.92763597535,1608571665.57889
14209,-9850.916184219564,1608571665.57993
14210,-9037.3861255091,1608571665.57993
14211,-7627.165269275556,1608571665.580893
14212,-5663.110749545973,1608571665.581887
14213,-3334.0042261207577,1608571665.582917
14214,-759.8051967992063,1608571665.582917
14215,1865.6679202919593,1608571665.583935
14216,4376.106652385315,1608571665.583935
14217,6574.184866443548,1608571665.583935
14218,8312.299869447586,1608571665.58489
14219,9475.056076777648,1608571665.58489
14220,9985.639777712258,1608571665.58489
14221,9797.814096450453,1608571665.585915
14222,8928.762709518502,1608571665.586904
14223,7459.4726620427755,1608571665.586904
14224,5471.152141479969,1608571665.586904
14225,3096.7069704072987,1608571665.587865
14226,496.7354516435092,1608571665.587865
14227,-2120.9660572246316,1608571665.588935
14228,-4592.667340170637,1608571665.588935
14229,-6759.650903884255,1608571665.589912
14230,-8449.831855396607,1608571665.589912
14231,-9556.442269118683,1608571665.590908
14232,-9982.009268444435,1608571665.590908
14233,-9734.669439982044,1608571665.590908
14234,-8823.923410628313,1608571665.591882
14235,-7283.8843121848,1608571665.591882
14236,-5250.309352376812,1608571665.591882
14237,-2842.6542181468244,1608571665.592852
14238,-248.54981725493136,1608571665.592852
14239,2363.5558388080417,1608571665.592852
14240,4793.066967144708,1608571665.608844
14241,6917.121654872337,1608571665.609806
14242,8574.233472542364,1608571665.609806
14243,9618.99428853178,1608571665.610826
14244,9996.668188792468,1608571665.610826
14245,9689.954869611347,1608571665.611824
14246,8702.788554284713,1608571665.612811
14247,7114.9001817788185,1608571665.613796
14248,5040.3074264512525,1608571665.614795
14249,2621.625545598843,1608571665.616808
14250,8.088892865502638,1608571665.617785
14251,-2602.587383374219,1608571665.617785
14252,-5031.365675126141,1608571665.618783
14253,-7122.17315514141,1608571665.618783
14254,-8705.733435447819,1608571665.619791
14255,-9688.990363672758,1608571665.620778
14256,-9997.72295536484,1608571665.620778
14257,-9618.737016651898,1608571665.621785
14258,-8572.511946630837,1608571665.622773
14259,-6946.577615194602,1608571665.622773
14260,-4831.417007321682,1608571665.623771
14261,-2364.7102248728556,1608571665.623771
14262,262.3116460765543,1608571665.624769
14263,2847.670207044506,1608571665.624769
14264,5243.952969632171,1608571665.625765
14265,7284.080277697707,1608571665.625765
14266,8814.104759411139,1608571665.625765
14267,9731.652479996126,1608571665.626787
14268,10005.112603369982,1608571665.626787
14269,9568.482699228147,1608571665.626787
14270,8461.311612334637,1608571665.627757
14271,6751.49950507543,1608571665.627757
14272,4579.702131073496,1608571665.627757
14273,2108.3566041579948,1608571665.628755
14274,-495.89168936610673,1608571665.628755
14275,-3089.486744104879,1608571665.628755
14276,-5463.734721649583,1608571665.628755
14277,-7461.243951581143,1608571665.62978
14278,-8948.585384987851,1608571665.62978
14279,-9788.854390057597,1608571665.62978
14280,-9965.153230191272,1608571665.64275
14281,-9465.09513690727,1608571665.643716
14282,-8303.878480282674,1608571665.644713
14283,-6549.362911637325,1608571665.644713
14284,-4365.34385427762,1608571665.645711
14285,-1870.3026410872908,1608571665.645711
14286,769.491329477998,1608571665.646741
14287,3334.6593211186214,1608571665.648743
14288,5686.051027642555,1608571665.649755
14289,7628.892883429158,1608571665.6507
14290,9040.851275001165,1608571665.6507
14291,9839.816492903885,1608571665.651742
14292,9957.64049486379,1608571665.651742
14293,9374.240664937577,1608571665.652789
14294,8153.43577451682,1608571665.652789
14295,6370.729649035896,1608571665.65369
14296,4140.557266548663,1608571665.654691
14297,1616.2745151258296,1608571665.655684
14298,-1030.610273589488,1608571665.655684
14299,-3581.337949423771,1608571665.656689
14300,-5877.06460143413,1608571665.657716
14301,-7790.057823001031,1608571665.657919
14302,-9151.766708479792,1608571665.658677
14303,-9881.87264813038,1608571665.658677
14304,-9933.092356271603,1608571665.659709
14305,-9297.546737573994,1608571665.659709
14306,-8014.10623567093,1608571665.660686
14307,-6179.323154650496,1608571665.660686
14308,-3929.35422697924,1608571665.660686
14309,-1398.2266902963943,1608571665.661667
14310,1241.2275568677398,1608571665.661667
14311,3794.799261644336,1608571665.661667
14312,6075.2923000749015,1608571665.662664
14313,7936.257935121576,1608571665.662664
14314,9238.361155819375,1608571665.662664
14315,9911.100379951207,1608571665.662664
14316,9897.7434572469,1608571665.663662
14317,9203.749977210548,1608571665.663662
14318,7869.79332629828,1608571665.663662
14319,5992.983691089047,1608571665.66466
14320,3693.9450290265395,1608571665.691641
14321,1140.2296361885706,1608571665.692594
14322,-1479.1657620472631,1608571665.692594
14323,-4004.9881061517403,1608571665.693614
14324,-6262.778898753404,1608571665.693614
14325,-8072.9596467188485,1608571665.694581
14326,-9326.484288229904,1608571665.694581
14327,-9937.425819758842,1608571665.694581
14328,-9837.125768660417,1608571665.695577
14329,-9058.453490400283,1608571665.695577
14330,-7675.450649297358,1608571665.696594
14331,-5738.023083753269,1608571665.697575
14332,-3406.387356318506,1608571665.6986
14333,-866.200150177654,1608571665.699581
14334,1743.4441838451653,1608571665.699581
14335,4243.628726736739,1608571665.699581
14336,6434.26286568555,1608571665.700577
14337,8182.103382982824,1608571665.700577
14338,9364.350637916572,1608571665.701561
14339,9889.458455070739,1608571665.701561
14340,9734.109089234771,1608571665.702594
14341,8941.982167592474,1608571665.702594
14342,7540.292117301872,1608571665.702594
14343,5592.164923394731,1608571665.703596
14344,3263.6996214749997,1608571665.703596
14345,734.4658323970162,1608571665.704596
14346,-1881.5188872916021,1608571665.705557
14347,-4399.046856809149,1608571665.706551
14348,-6623.166973606994,1608571665.707578
14349,-8366.023283585046,1608571665.707578
14350,-9548.013981602993,1608571665.708575
14351,-10080.019243530498,1608571665.708575
14352,-9886.689185451118,1608571665.708575
14353,-8965.686645364345,1608571665.709539
14354,-7450.656234343002,1608571665.709539
14355,-5447.3581074608655,1608571665.709539
14356,-3022.4380673166406,1608571665.710537
14357,-409.68938692695633,1608571665.710537
14358,2238.36019366374,1608571665.710537
14359,4739.09143397465,1608571665.710537
14360,6890.274497131629,1608571665.725545
14361,8548.125778366943,1608571665.726553
14362,9638.220416337723,1608571665.727491
14363,10048.136692639035,1608571665.727491
14364,9734.809189567688,1608571665.728499
14365,8778.763130334311,1608571665.728499
14366,7225.683136391552,1608571665.729503
14367,5188.339203180609,1608571665.730498
14368,2770.744878882856,1608571665.730498
14369,141.8368929956477,1608571665.731527
14370,-2467.535010239257,1608571665.732526
14371,-4906.098329062488,1608571665.732526
14372,-7048.0002569608,1608571665.732526
14373,-8702.748502806999,1608571665.73355
14374,-9728.719815255921,1608571665.73355
14375,-10040.48088524121,1608571665.734495
14376,-9651.42151652978,1608571665.734495
14377,-8598.501995187802,1608571665.734495
14378,-6961.060303733186,1608571665.735509
14379,-4876.762825045015,1608571665.735509
14380,-2460.8770705023608,1608571665.736472
14381,136.90884748914115,1608571665.736472
14382,2732.567792879763,1608571665.737465
14383,5162.4433755408,1608571665.737465
14384,7248.275482978282,1608571665.738474
14385,8795.982030711912,1608571665.738474
14386,9715.073157159919,1608571665.74052
14387,9974.588789160716,1608571665.74052
14388,9542.760559465874,1608571665.74052
14389,8469.364883032078,1608571665.741454
14390,6814.062746510833,1608571665.741454
14391,4699.872585350173,1608571665.741454
14392,2265.9475785227514,1608571665.742451
14393,-344.9405944047406,1608571665.742451
14394,-2960.7888989900866,1608571665.742451
14395,-5372.215192504332,1608571665.742451
14396,-7376.738154877074,1608571665.743448
14397,-8885.223727447808,1608571665.743448
14398,-9796.623502475253,1608571665.743448
14399,-10022.900122592235,1608571665.743448
14400,-9547.034306097145,1608571665.778356
14401,-8427.61064252612,1608571665.778356
14402,-6710.840594457985,1608571665.779353
14403,-4519.096975364054,1608571665.779353
14404,-2013.7429559411657,1608571665.779353
14405,604.4739671786365,1608571665.780417
14406,3170.309092213934,1608571665.781373
14407,5518.8301766315935,1608571665.782383
14408,7478.315520649756,1608571665.782383
14409,8947.664917296332,1608571665.783371
14410,9803.493545847195,1608571665.783371
14411,10009.611154138305,1608571665.783371
14412,9512.738765831347,1608571665.784402
14413,8339.73472268224,1608571665.784402
14414,6559.052208974615,1608571665.785372
14415,4327.236970120382,1608571665.785372
14416,1808.7503964677567,1608571665.786336
14417,-816.546287585707,1608571665.786336
14418,-3374.4068331968815,1608571665.787332
14419,-5720.762369142194,1608571665.787332
14420,-7656.894461920052,1608571665.78833
14421,-9085.866544557311,1608571665.78833
14422,-9866.53632996557,1608571665.789326
14423,-9959.092834131372,1608571665.790328
14424,-9370.141042893567,1608571665.791356
14425,-8132.874991563525,1608571665.791356
14426,-6306.018874588233,1608571665.791356
14427,-4043.598736343046,1608571665.791356
14428,-1533.7184838534138,1608571665.792319
14429,1085.9114571344387,1608571665.792319
14430,3627.9389529126543,1608571665.792319
14431,5929.440948781934,1608571665.793348
14432,7813.400878307667,1608571665.793348
14433,9151.755215307578,1608571665.793348
14434,9865.691832819284,1608571665.793348
14435,9933.471405642118,1608571665.794348
14436,9297.434720813362,1608571665.794348
14437,8000.638589429903,1608571665.794348
14438,6130.827769745607,1608571665.795337
14439,3826.275953123235,1608571665.795337
14440,1238.0168340915156,1608571665.807311
14441,-1450.2296971234512,1608571665.808278
14442,-4016.4563459121377,1608571665.80933
14443,-6275.712523202372,1608571665.80933
14444,-8099.164993634503,1608571665.80933
14445,-9345.373254594235,1608571665.810313
14446,-9936.926364569475,1608571665.810313
14447,-9836.2806982586,1608571665.811268
14448,-9053.875034475122,1608571665.811268
14449,-7667.254447509466,1608571665.811268
14450,-5765.410849387275,1608571665.812266
14451,-3458.4060827140624,1608571665.812266
14452,-917.1924609220046,1608571665.813265
14453,1692.2031863903317,1608571665.814288
14454,4194.578873964958,1608571665.814288
14455,6394.993120015562,1608571665.815291
14456,8136.453837845793,1608571665.815291
14457,9306.001482372803,1608571665.815291
14458,9852.2058970114,1608571665.816256
14459,9757.369737768406,1608571665.816256
14460,8979.842774222612,1608571665.816256
14461,7574.334667999592,1608571665.817284
14462,5657.1513374265105,1608571665.817284
14463,3363.394944574704,1608571665.818251
14464,816.4868004866842,1608571665.818251
14465,-1838.20816498378,1608571665.819251
14466,-4365.187770614383,1608571665.819251
14467,-6564.910007075792,1608571665.820286
14468,-8321.055676635047,1608571665.821242
14469,-9507.637143168522,1608571665.821242
14470,-10022.338051306551,1608571665.82225
14471,-9849.127567897767,1608571665.82225
14472,-8988.145285892426,1608571665.823238
14473,-7486.136976333759,1608571665.823238
14474,-5453.425325493793,1608571665.824235
14475,-3064.8124602960957,1608571665.824235
14476,-504.4578720039354,1608571665.825231
14477,2117.2797998114947,1608571665.825231
14478,4592.221929256128,1608571665.825231
14479,6761.216619123713,1608571665.825231
14480,8479.316935809635,1608571665.858154
14481,9583.572490407909,1608571665.859143
14482,10035.91945843087,1608571665.860146
14483,9794.744866735597,1608571665.860146
14484,8848.687968115168,1608571665.861142
14485,7297.666025866068,1608571665.861142
14486,5250.353181641869,1608571665.862226
14487,2862.0865062699195,1608571665.863142
14488,284.16904907498673,1608571665.86417
14489,-2347.1189563740104,1608571665.865181
14490,-4803.134513869827,1608571665.866158
14491,-6926.462232612262,1608571665.867133
14492,-8558.764640332938,1608571665.868139
14493,-9585.730788020837,1608571665.868139
14494,-9978.32220003502,1608571665.869114
14495,-9701.133608702667,1608571665.870117
14496,-8760.195471547298,1608571665.870117
14497,-7205.344467130851,1608571665.871127
14498,-5130.672242235027,1608571665.872109
14499,-2690.898541451923,1608571665.873105
14500,-62.84762593158375,1608571665.874119
14501,2591.6745286679115,1608571665.875097
14502,5051.73396039761,1608571665.875097
14503,7152.79819108022,1608571665.875097
14504,8776.17727260806,1608571665.876094
14505,9752.293279859403,1608571665.876094
14506,10036.133117028758,1608571665.876094
14507,9617.211605275434,1608571665.877092
14508,8573.718267275435,1608571665.877092
14509,6915.525049698483,1608571665.877092
14510,4821.2627835762405,1608571665.878089
14511,2396.393300349903,1608571665.878089
14512,-224.89178959913528,1608571665.878089
14513,-2816.482592983682,1608571665.879087
14514,-5234.65440438945,1608571665.879087
14515,-7325.7623810507675,1608571665.880084
14516,-8883.398442865673,1608571665.880084
14517,-9812.16449462168,1608571665.880084
14518,-10048.260579707989,1608571665.881081
14519,-9599.44158834995,1608571665.881081
14520,-8479.727795646404,1608571665.892084
14521,-6751.517507986989,1608571665.893056
14522,-4573.257071452325,1608571665.894047
14523,-2056.185497197874,1608571665.894047
14524,591.9416587117408,1608571665.895078
14525,3193.5854270582704,1608571665.895078
14526,5585.2293790639205,1608571665.896045
14527,7560.485645858787,1608571665.897096
14528,8975.4761169962,1608571665.898061
14529,9772.611108715015,1608571665.900032
14530,9936.995768782894,1608571665.901043
14531,9374.039724158234,1608571665.901043
14532,8172.961034551009,1608571665.902065
14533,6417.5264653682,1608571665.902065
14534,4227.3103786489855,1608571665.903053
14535,1777.0991403391297,1608571665.904037
14536,-795.9872750315061,1608571665.905021
14537,-3323.5042239844875,1608571665.905021
14538,-5600.639476655085,1608571665.906015
14539,-7526.396881966587,1608571665.906015
14540,-8991.620721959898,1608571665.907036
14541,-9844.11188998195,1608571665.908011
14542,-9940.5709030037,1608571665.908011
14543,-9329.342422407462,1608571665.909063
14544,-8064.151700629038,1608571665.909063
14545,-6278.982046193912,1608571665.909063
14546,-4066.467405455551,1608571665.910004
14547,-1585.399647707512,1608571665.910004
14548,1014.3075747026209,1608571665.910004
14549,3551.61628594783,1608571665.911038
14550,5831.030399847269,1608571665.911038
14551,7732.2433221234005,1608571665.911038
14552,9097.260842535392,1608571665.912038
14553,9817.649339931242,1608571665.912038
14554,9900.045959449495,1608571665.912038
14555,9321.963109967288,1608571665.913028
14556,8057.161203459333,1608571665.913028
14557,6223.43840689467,1608571665.913028
14558,3946.5434146706325,1608571665.913028
14559,1372.0059099206926,1608571665.913993
14560,-1261.140326194148,1608571665.924014
14561,-3839.448935985681,1608571665.924964
14562,-6153.695808751593,1608571665.924964
14563,-8025.961245027791,1608571665.925972
14564,-9320.873550604347,1608571665.925972
14565,-9964.178700239027,1608571665.926974
14566,-9929.99509613574,1608571665.926974
14567,-9214.332008658717,1608571665.927957
14568,-7877.375754467842,1608571665.927957
14569,-5976.7229157918755,1608571665.928955
14570,-3657.3346960017984,1608571665.928955
14571,-1075.397191676704,1608571665.929956
14572,1553.4492955242442,1608571665.929956
14573,4089.7902921098134,1608571665.930961
14574,6332.368758002284,1608571665.930961
14575,8143.824788255134,1608571665.931997
14576,9371.076641649004,1608571665.931997
14577,9971.516957248476,1608571665.931997
14578,9895.385227509218,1608571665.932942
14579,9125.084207335136,1608571665.932942
14580,7735.512486703666,1608571665.933946
14581,5833.852762106458,1608571665.934939
14582,3507.7262192487815,1608571665.934939
14583,921.5747653393893,1608571665.935975
14584,-1757.3209500537196,1608571665.936932
14585,-4300.08847079576,1608571665.936932
14586,-6509.585257327122,1608571665.936932
14587,-8237.008669536988,1608571665.937934
14588,-9449.91118322674,1608571665.938926
14589,-10027.941124740084,1608571665.938926
14590,-9887.678289757043,1608571665.939926
14591,-9067.12110334463,1608571665.939926
14592,-7628.225626681801,1608571665.940923
14593,-5686.2410922855815,1608571665.940923
14594,-3349.0194044028617,1608571665.941935
14595,-730.8252960107188,1608571665.941935
14596,1949.063003014738,1608571665.941935
14597,4486.419769511865,1608571665.942915
14598,6688.226962441326,1608571665.942915
14599,8425.922349199087,1608571665.942915
14600,9605.116429867925,1608571665.973869
14601,10108.62227910663,1608571665.974852
14602,9844.930237409459,1608571665.974852
14603,8889.95770168,1608571665.975841
14604,7355.431404843856,1608571665.975841
14605,5323.828920820039,1608571665.975841
14606,2927.3353892497307,1608571665.976825
14607,364.8622633628414,1608571665.976825
14608,-2205.616573825336,1608571665.977824
14609,-4627.728159388256,1608571665.978824
14610,-6743.650902643331,1608571665.979845
14611,-8417.4279898754,1608571665.979845
14612,-9545.386365458648,1608571665.980815
14613,-9969.353880456974,1608571665.980815
14614,-9707.54599647999,1608571665.980815
14615,-8762.056181009013,1608571665.981812
14616,-7202.5106500179245,1608571665.981812
14617,-5141.052840981228,1608571665.981812
14618,-2716.8216699342206,1608571665.982856
14619,-102.86712516533457,1608571665.982856
14620,2521.612333503041,1608571665.983807
14621,4938.098508144863,1608571665.983807
14622,7016.666902114307,1608571665.983807
14623,8642.018127832496,1608571665.984804
14624,9697.7743333776,1608571665.984804
14625,10051.359518999912,1608571665.984804
14626,9638.283925038962,1608571665.985819
14627,8614.603152762345,1608571665.985819
14628,6975.909755282623,1608571665.986826
14629,4858.581551383876,1608571665.986826
14630,2405.7640078287877,1608571665.986826
14631,-246.98743501987758,1608571665.987795
14632,-2877.0111082321505,1608571665.987795
14633,-5323.482883988366,1608571665.988818
14634,-7380.882863229988,1608571665.989828
14635,-8858.353176850902,1608571665.990789
14636,-9683.711795355655,1608571665.990789
14637,-9860.821856079261,1608571665.991785
14638,-9449.12294134237,1608571665.991785
14639,-8411.388750876431,1608571665.991785
14640,-6774.563344614103,1608571666.007744
14641,-4677.921924137524,1608571666.008758
14642,-2258.5009090726985,1608571666.009737
14643,312.70299787710763,1608571666.009737
14644,2896.7600959812544,1608571666.010734
14645,5296.052007428083,1608571666.010734
14646,7326.576480779269,1608571666.011732
14647,8878.832755761634,1608571666.011732
14648,9846.76840925772,1608571666.012789
14649,10091.444471746678,1608571666.013742
14650,9625.559536987146,1608571666.013742
14651,8478.05267903931,1608571666.014798
14652,6749.92487406875,1608571666.015727
14653,4534.2106268840125,1608571666.01772
14654,2028.4629375126297,1608571666.018729
14655,-605.4974881294678,1608571666.018729
14656,-3183.551554858859,1608571666.019743
14657,-5544.058344277113,1608571666.02071
14658,-7529.919261890873,1608571666.02172
14659,-8986.904996854908,1608571666.022707
14660,-9820.130217060036,1608571666.023699
14661,-9970.35490791058,1608571666.024701
14662,-9434.093495766356,1608571666.025713
14663,-8276.412938253714,1608571666.025713
14664,-6528.08919141776,1608571666.026692
14665,-4320.16904582104,1608571666.026692
14666,-1804.1209416771862,1608571666.027689
14667,829.800429799913,1608571666.027689
14668,3417.842867525025,1608571666.027689
14669,5769.163345378498,1608571666.028686
14670,7703.194994006092,1608571666.028686
14671,9100.678720309375,1608571666.028686
14672,9857.959411491842,1608571666.029683
14673,9934.472756044726,1608571666.029683
14674,9346.598042352249,1608571666.030754
14675,8073.782920872286,1608571666.030754
14676,6236.967385776035,1608571666.030754
14677,3954.123417014156,1608571666.031679
14678,1428.0293220855249,1608571666.031679
14679,-1166.3303338132437,1608571666.031679
14680,-3669.9501695267318,1608571666.058642
14681,-5948.390437417548,1608571666.059618
14682,-7829.070982355012,1608571666.059618
14683,-9172.880535071772,1608571666.060612
14684,-9879.479305558518,1608571666.061632
14685,-9913.513365372228,1608571666.061632
14686,-9254.04038745182,1608571666.062629
14687,-7939.363327716774,1608571666.062629
14688,-6072.803661805685,1608571666.062629
14689,-3795.3847143561193,1608571666.063639
14690,-1239.9831993524851,1608571666.06463
14691,1412.062405524533,1608571666.06463
14692,3957.3305918768474,1608571666.065602
14693,6205.33229783184,1608571666.065602
14694,8026.99099535596,1608571666.066631
14695,9312.607072007231,1608571666.066631
14696,9953.150501443279,1608571666.067618
14697,9892.293559608117,1608571666.067618
14698,9154.623290497593,1608571666.067618
14699,7783.46833519862,1608571666.068595
14700,5896.967910618435,1608571666.068595
14701,3603.9918201248597,1608571666.069582
14702,1048.6174170788943,1608571666.069582
14703,-1587.018075811535,1608571666.070575
14704,-4130.700480234822,1608571666.070575
14705,-6369.806200526651,1608571666.071579
14706,-8175.767826195136,1608571666.071579
14707,-9420.996426574256,1608571666.072572
14708,-9985.684310993893,1608571666.072572
14709,-9858.165928520282,1608571666.073571
14710,-9048.637720686596,1608571666.073571
14711,-7636.921427228304,1608571666.073571
14712,-5686.319018744679,1608571666.074564
14713,-3322.974305050982,1608571666.074564
14714,-738.0770852790043,1608571666.074564
14715,1864.108383896519,1608571666.074564
14716,4305.840968677036,1608571666.075561
14717,6461.549001000277,1608571666.075561
14718,8219.090944605834,1608571666.075561
14719,9413.93431915149,1608571666.075561
14720,9911.217815591062,1608571666.092548
14721,9721.197188262788,1608571666.093514
14722,8910.717554855833,1608571666.093514
14723,7505.634881235635,1608571666.094543
14724,5545.938385785304,1608571666.094543
14725,3177.1406130382247,1608571666.095508
